CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Source
IN-00581,Male,No,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,41.51,1363.2,1,India-Synthetic
0784-GTUUK,Male,No,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.75,1446.8,0,IBM
PK-00730,Male,No,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),98.02,6082.4,0,Pakistan-Synthetic
PK-05947,Female,No,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),106.58,4871.15,0,Pakistan-Synthetic
6797-UCJHZ,Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,6819.45,0,IBM
IN-03294,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.23,31.19,1,India-Synthetic
4328-VUFWD,Female,No,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,59.3,2209.15,0,IBM
PK-02492,Female,No,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),77.22,231.03,1,Pakistan-Synthetic
PK-05880,Male,Yes,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.35,129.41,0,Pakistan-Synthetic
IN-06665,Male,No,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.84,391.86,0,India-Synthetic
PK-02064,Male,No,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.0,366.31,0,Pakistan-Synthetic
IN-00682,Female,No,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.01,2807.02,0,India-Synthetic
2683-JXWQQ,Male,No,Yes,Yes,61,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),33.6,2117.2,0,IBM
PK-01293,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,99.0,314.39,1,Pakistan-Synthetic
5047-LHVLY,Male,Yes,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.15,50.15,1,IBM
PK-02900,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.0,552.76,1,Pakistan-Synthetic
PK-05641,Male,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,40.33,1541.71,0,Pakistan-Synthetic
PK-04813,Female,Yes,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,66.01,3657.03,1,Pakistan-Synthetic
PK-00652,Male,No,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.81,487.06,0,Pakistan-Synthetic
3662-FXJFO,Female,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.5,1035.7,0,IBM
IN-06841,Female,No,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),93.59,3590.2,0,India-Synthetic
5827-MWCZK,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,0,IBM
PK-04357,Female,No,No,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),95.43,3656.02,0,Pakistan-Synthetic
PK-02536,Female,No,No,No,8,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,80.03,637.17,1,Pakistan-Synthetic
PK-01865,Male,No,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.08,955.67,1,Pakistan-Synthetic
IN-01500,Female,No,No,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,54.54,56.17,1,India-Synthetic
5006-MXVRN,Female,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.7,762.45,0,IBM
0326-VDYXE,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.65,6982.5,0,IBM
IN-05598,Female,No,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),65.96,1208.98,0,India-Synthetic
PK-00817,Female,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.85,870.75,1,Pakistan-Synthetic
IN-02660,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.99,37.41,0,India-Synthetic
PK-06425,Female,No,Yes,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.3,1111.32,0,Pakistan-Synthetic
PK-01112,Male,No,Yes,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),43.38,1135.6,0,Pakistan-Synthetic
IN-03848,Male,No,Yes,No,68,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),113.37,7706.58,0,India-Synthetic
1427-VERSM,Female,No,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5669.5,0,IBM
4553-DVPZG,Female,No,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,0,IBM
PK-02331,Female,No,No,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),83.06,4695.16,0,Pakistan-Synthetic
2462-XIIJB,Male,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,1,IBM
IN-06300,Female,No,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),83.48,1540.97,1,India-Synthetic
IN-00229,Female,No,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.26,942.09,0,India-Synthetic
8144-DGHXP,Female,No,No,No,54,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,80.6,4299.95,0,IBM
PK-01634,Female,No,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),113.05,4837.01,0,Pakistan-Synthetic
5318-IXUZF,Female,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.15,183.75,1,IBM
IN-04888,Male,No,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.39,1184.86,1,India-Synthetic
1226-IENZN,Male,Yes,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1218.25,0,IBM
IN-04470,Male,No,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,49.22,2393.04,0,India-Synthetic
PK-03390,Male,Yes,Yes,Yes,19,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,62.83,1211.94,0,Pakistan-Synthetic
IN-03130,Male,No,No,No,5,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.47,275.67,1,India-Synthetic
4291-HYEBC,Female,Yes,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.1,1096.6,0,IBM
PK-02170,Male,No,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,54.25,1479.21,0,Pakistan-Synthetic
PK-02745,Male,No,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.69,818.24,0,Pakistan-Synthetic
IN-01659,Male,No,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),74.52,3175.92,0,India-Synthetic
PK-00571,Female,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,56.98,347.4,1,Pakistan-Synthetic
IN-04508,Female,No,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.51,5107.78,0,India-Synthetic
2074-GKOWZ,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,1,IBM
3346-BRMIS,Female,Yes,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,810.7,1,IBM
IN-02844,Male,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),57.14,1156.24,0,India-Synthetic
IN-02720,Male,No,Yes,Yes,35,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,38.53,1443.81,0,India-Synthetic
PK-06932,Female,No,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),50.57,1138.3,0,Pakistan-Synthetic
2209-XADXF,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.25,25.25,0,IBM
IN-06601,Female,No,Yes,Yes,41,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,41.59,1654.27,0,India-Synthetic
IN-02395,Female,No,No,Yes,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),72.57,2793.89,0,India-Synthetic
PK-01930,Male,No,No,Yes,14,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),27.55,404.8,0,Pakistan-Synthetic
IN-00378,Female,No,No,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.84,1057.29,1,India-Synthetic
IN-04493,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.88,23.67,0,India-Synthetic
PK-06933,Female,No,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,70.67,2675.32,0,Pakistan-Synthetic
PK-02511,Male,No,No,No,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,22.63,382.93,1,Pakistan-Synthetic
3584-WKTTW,Male,No,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.55,5720.35,0,IBM
6807-SIWJI,Male,No,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.85,3887.25,0,IBM
PK-03759,Male,No,No,No,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),55.55,3305.39,0,Pakistan-Synthetic
PK-02253,Male,No,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,85.52,5683.95,0,Pakistan-Synthetic
IN-06805,Male,Yes,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),88.13,3288.11,0,India-Synthetic
PK-05630,Female,Yes,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.35,696.83,1,Pakistan-Synthetic
IN-02878,Male,No,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),83.05,4593.65,0,India-Synthetic
PK-01913,Male,No,No,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,91.42,5026.91,1,Pakistan-Synthetic
PK-02237,Female,No,No,No,3,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,36.57,114.57,1,Pakistan-Synthetic
7359-SSBJK,Female,Yes,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481.0,1,IBM
6885-PKOAM,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.75,6223.8,0,IBM
2725-TTRIQ,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5986.55,0,IBM
IN-05478,Male,No,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.84,84.06,1,India-Synthetic
5117-ZSMHQ,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,0,IBM
PK-05439,Male,No,No,No,8,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.79,506.48,0,Pakistan-Synthetic
9668-PUGNU,Male,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.5,1816.2,0,IBM
PK-05337,Female,No,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,100.35,3991.8,0,Pakistan-Synthetic
2439-QKJUL,Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,109.8,0,IBM
4950-HKQTE,Female,No,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.25,605.9,0,IBM
2252-NKNSI,Male,No,No,No,52,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,85.15,4461.85,0,IBM
PK-00756,Male,No,No,Yes,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.78,433.75,0,Pakistan-Synthetic
7317-GGVPB,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.6,7690.9,1,IBM
IN-06994,Male,No,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,50.37,1638.95,0,India-Synthetic
PK-00752,Female,No,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,43.83,686.26,0,Pakistan-Synthetic
IN-00860,Male,No,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.18,6939.99,0,India-Synthetic
6435-VWCCY,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4,0,IBM
IN-01510,Female,Yes,No,No,51,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,78.61,4041.49,0,India-Synthetic
PK-04947,Female,No,Yes,No,43,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,40.34,1778.85,0,Pakistan-Synthetic
0463-ZSDNT,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.75,503.25,0,IBM
PK-00980,Female,No,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,59.57,2898.4,0,Pakistan-Synthetic
IN-02175,Male,No,Yes,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,56.91,1850.2,0,India-Synthetic
IN-05359,Female,No,No,No,22,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.18,1221.06,1,India-Synthetic
PK-04659,Male,No,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.61,912.92,1,Pakistan-Synthetic
PK-02513,Female,No,No,No,11,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.52,492.49,0,Pakistan-Synthetic
IN-03619,Female,No,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.51,2011.12,1,India-Synthetic
IN-04403,Female,No,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,40.07,913.5,0,India-Synthetic
IN-04183,Female,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,61.07,719.4,1,India-Synthetic
7601-WFVZV,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0,IBM
IN-00251,Female,Yes,No,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),61.44,3642.48,0,India-Synthetic
IN-02291,Female,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),49.76,1244.86,1,India-Synthetic
6956-SMUCM,Female,No,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,1,IBM
4625-LAMOB,Male,No,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,905.55,0,IBM
5285-MVEHD,Female,No,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.6,6068.65,0,IBM
PK-05339,Male,No,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.09,3507.62,0,Pakistan-Synthetic
1104-TNLZA,Male,Yes,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.8,2998.0,0,IBM
PK-00836,Male,No,Yes,Yes,35,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),60.91,2188.87,0,Pakistan-Synthetic
IN-02665,Male,No,No,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,31.93,639.44,0,India-Synthetic
PK-03516,Male,No,Yes,No,34,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),48.2,1584.18,0,Pakistan-Synthetic
IN-01607,Male,No,No,No,11,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,70.18,749.09,0,India-Synthetic
PK-01823,Female,No,Yes,Yes,43,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,60.63,2610.43,1,Pakistan-Synthetic
9173-IVZVP,Female,No,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,1146.05,0,IBM
IN-02586,Male,No,No,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,75.99,5148.87,0,India-Synthetic
IN-05567,Female,Yes,Yes,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),33.48,538.8,0,India-Synthetic
PK-03901,Male,No,No,No,34,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,63.46,2156.43,0,Pakistan-Synthetic
3896-ZVNET,Female,No,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.7,571.75,0,IBM
9798-DRYDS,Female,No,Yes,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,61.95,1070.7,0,IBM
PK-01754,Female,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),31.81,807.33,1,Pakistan-Synthetic
PK-02197,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.99,47.54,1,Pakistan-Synthetic
0207-MDKNV,Female,No,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,1,IBM
IN-04984,Male,No,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.2,739.17,0,India-Synthetic
PK-03292,Male,No,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,55.7,1578.6,0,Pakistan-Synthetic
IN-03979,Male,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,35.39,370.33,0,India-Synthetic
IN-01840,Female,No,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,69.22,1008.53,0,India-Synthetic
5564-NEMQO,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,1,IBM
IN-04047,Female,No,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.44,585.68,1,India-Synthetic
2908-ZTPNF,Female,No,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,0,IBM
PK-04077,Male,No,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,61.3,3489.98,0,Pakistan-Synthetic
8548-AWOFC,Male,No,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.85,4264.6,0,IBM
7089-RKVSZ,Male,No,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.4,203.95,0,IBM
PK-01605,Female,Yes,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),97.99,4407.98,0,Pakistan-Synthetic
PK-00877,Female,No,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.89,520.25,0,Pakistan-Synthetic
9708-HPXWZ,Male,Yes,No,No,5,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214.75,0,IBM
PK-04552,Female,No,Yes,Yes,38,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,69.17,2782.05,0,Pakistan-Synthetic
5590-ZSKRV,Female,No,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.65,482.25,0,IBM
PK-05419,Male,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.91,1648.27,0,Pakistan-Synthetic
4883-QICIH,Male,No,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,2347.9,1,IBM
IN-04932,Female,No,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.12,385.67,1,India-Synthetic
IN-02073,Female,No,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,90.45,5957.17,1,India-Synthetic
PK-06101,Female,No,Yes,No,29,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.06,2414.04,0,Pakistan-Synthetic
6253-WRFHY,Male,No,Yes,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.75,877.35,0,IBM
1371-OJCEK,Female,No,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.35,1133.7,0,IBM
4223-BKEOR,Female,No,No,No,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,1336.8,0,IBM
IN-06803,Male,Yes,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,38.9,1882.59,1,India-Synthetic
4335-BSMJS,Female,No,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.8,1563.95,0,IBM
IN-06050,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.43,990.16,1,India-Synthetic
1670-SVOWZ,Female,No,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,1,IBM
IN-05015,Male,No,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,69.36,2159.99,0,India-Synthetic
PK-05352,Female,No,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),87.57,2964.6,0,Pakistan-Synthetic
0080-OROZO,Female,No,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532.0,0,IBM
7377-DMMRI,Male,No,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,1,IBM
IN-06749,Male,No,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,53.51,1424.69,0,India-Synthetic
5950-AAAGJ,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,0,IBM
IN-01687,Male,No,No,No,35,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,56.74,2051.7,0,India-Synthetic
