CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Source
PK-04122,Male,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,84.55,4365.58,0,Pakistan-Synthetic
PK-04123,Male,Yes,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.75,767.67,0,Pakistan-Synthetic
PK-04124,Male,No,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.09,4842.25,0,Pakistan-Synthetic
PK-04125,Female,No,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),85.56,2836.88,0,Pakistan-Synthetic
PK-04126,Female,No,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.83,3215.32,0,Pakistan-Synthetic
PK-04127,Female,No,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.91,774.1,1,Pakistan-Synthetic
PK-04128,Male,No,No,Yes,15,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42.8,633.54,0,Pakistan-Synthetic
PK-04129,Female,No,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,56.62,1121.31,0,Pakistan-Synthetic
PK-04130,Male,No,Yes,Yes,72,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,58.22,4290.48,0,Pakistan-Synthetic
PK-04131,Female,No,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,88.85,3280.12,0,Pakistan-Synthetic
PK-04132,Female,No,No,No,8,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),54.08,417.61,1,Pakistan-Synthetic
PK-04133,Male,No,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.89,2240.61,1,Pakistan-Synthetic
PK-04134,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,43.6,229.52,1,Pakistan-Synthetic
PK-04135,Female,No,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,49.62,1260.83,0,Pakistan-Synthetic
PK-04136,Male,No,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,66.84,2794.01,0,Pakistan-Synthetic
PK-04137,Male,No,Yes,No,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.92,578.64,0,Pakistan-Synthetic
PK-04138,Female,No,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.06,1669.19,0,Pakistan-Synthetic
PK-04139,Male,No,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.99,640.18,0,Pakistan-Synthetic
PK-04140,Female,No,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.17,181.9,0,Pakistan-Synthetic
PK-04141,Male,No,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),32.08,684.29,1,Pakistan-Synthetic
PK-04142,Female,No,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,45.16,2254.74,0,Pakistan-Synthetic
PK-04143,Female,No,No,Yes,29,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,69.05,1997.58,0,Pakistan-Synthetic
PK-04144,Female,No,Yes,No,36,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,86.9,3139.58,0,Pakistan-Synthetic
PK-04145,Female,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,46.94,519.69,1,Pakistan-Synthetic
PK-04146,Male,No,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,51.13,0.0,1,Pakistan-Synthetic
PK-04147,Female,No,No,Yes,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.8,2588.44,0,Pakistan-Synthetic
PK-04148,Female,No,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),77.36,4569.83,1,Pakistan-Synthetic
PK-04149,Female,No,No,No,2,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.89,130.41,1,Pakistan-Synthetic
PK-04150,Male,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,41.27,553.06,1,Pakistan-Synthetic
PK-04151,Male,No,No,Yes,22,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,44.49,970.91,1,Pakistan-Synthetic
PK-04152,Female,No,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),68.94,2500.61,1,Pakistan-Synthetic
PK-04153,Female,Yes,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),66.31,3215.58,0,Pakistan-Synthetic
PK-04154,Female,No,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),84.54,3721.25,0,Pakistan-Synthetic
PK-04155,Male,No,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.15,304.64,0,Pakistan-Synthetic
PK-04156,Female,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.38,478.9,0,Pakistan-Synthetic
PK-04157,Male,No,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,85.45,3909.32,1,Pakistan-Synthetic
PK-04158,Female,No,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,56.1,2181.28,0,Pakistan-Synthetic
PK-04159,Male,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,91.74,5985.81,0,Pakistan-Synthetic
PK-04160,Female,No,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,61.3,1826.82,0,Pakistan-Synthetic
PK-04161,Female,No,No,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,31.35,313.8,0,Pakistan-Synthetic
PK-04162,Female,No,No,Yes,30,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),62.86,1929.34,0,Pakistan-Synthetic
PK-04163,Male,No,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.96,571.48,1,Pakistan-Synthetic
PK-04164,Male,No,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),60.14,3589.43,0,Pakistan-Synthetic
PK-04165,Female,No,Yes,Yes,30,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.89,1890.28,0,Pakistan-Synthetic
PK-04166,Male,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),39.03,867.83,1,Pakistan-Synthetic
PK-04167,Female,No,No,No,51,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),87.23,4519.56,0,Pakistan-Synthetic
PK-04168,Female,No,No,No,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),66.27,3393.17,0,Pakistan-Synthetic
PK-04169,Male,No,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.46,5862.12,0,Pakistan-Synthetic
PK-04170,Female,No,Yes,Yes,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.93,2199.05,0,Pakistan-Synthetic
PK-04171,Male,No,No,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.14,3824.18,0,Pakistan-Synthetic
PK-04172,Male,No,Yes,Yes,13,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),29.46,380.64,0,Pakistan-Synthetic
PK-04173,Female,No,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,97.86,4516.04,0,Pakistan-Synthetic
PK-04174,Female,No,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,50.35,1008.8,0,Pakistan-Synthetic
PK-04175,Male,No,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,78.11,671.23,1,Pakistan-Synthetic
PK-04176,Female,No,No,Yes,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),62.34,1485.05,0,Pakistan-Synthetic
PK-04177,Female,No,No,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,102.57,2715.21,0,Pakistan-Synthetic
PK-04178,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,74.31,290.8,1,Pakistan-Synthetic
PK-04179,Male,No,Yes,Yes,50,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,53.73,2655.86,0,Pakistan-Synthetic
PK-04180,Male,No,No,No,38,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),46.58,1790.49,0,Pakistan-Synthetic
PK-04181,Male,No,No,No,5,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.8,263.92,1,Pakistan-Synthetic
PK-04182,Male,No,Yes,Yes,57,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),60.99,3452.25,0,Pakistan-Synthetic
PK-04183,Female,No,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,88.78,2813.68,0,Pakistan-Synthetic
PK-04184,Female,No,Yes,Yes,38,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,38.35,1433.39,0,Pakistan-Synthetic
PK-04185,Male,No,Yes,No,65,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,71.28,4784.8,0,Pakistan-Synthetic
PK-04186,Male,Yes,No,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,105.27,2663.05,0,Pakistan-Synthetic
PK-04187,Female,No,Yes,No,53,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.86,4608.72,0,Pakistan-Synthetic
PK-04188,Male,Yes,Yes,No,20,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.44,941.67,1,Pakistan-Synthetic
PK-04189,Female,No,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,29.3,116.02,1,Pakistan-Synthetic
PK-04190,Female,No,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.7,2056.77,0,Pakistan-Synthetic
PK-04191,Male,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),86.83,4724.85,0,Pakistan-Synthetic
PK-04192,Female,No,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),86.45,4278.99,0,Pakistan-Synthetic
PK-04193,Male,No,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,34.38,427.35,0,Pakistan-Synthetic
PK-04194,Male,No,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),72.61,5063.68,0,Pakistan-Synthetic
PK-04195,Female,No,No,No,36,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.76,2213.17,1,Pakistan-Synthetic
PK-04196,Female,No,No,No,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.64,1391.68,0,Pakistan-Synthetic
PK-04197,Male,No,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),74.66,4100.3,0,Pakistan-Synthetic
PK-04198,Male,No,No,No,19,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.75,1235.73,1,Pakistan-Synthetic
PK-04199,Female,No,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),42.8,1052.38,0,Pakistan-Synthetic
PK-04200,Female,No,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),91.93,4563.92,1,Pakistan-Synthetic
PK-04201,Male,No,No,No,31,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,59.48,1883.01,0,Pakistan-Synthetic
PK-04202,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.65,893.19,0,Pakistan-Synthetic
PK-04203,Male,No,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.39,1883.77,1,Pakistan-Synthetic
PK-04204,Female,No,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.77,837.05,1,Pakistan-Synthetic
PK-04205,Male,No,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),59.91,1722.68,0,Pakistan-Synthetic
PK-04206,Male,No,No,No,37,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,74.14,2772.84,1,Pakistan-Synthetic
PK-04207,Male,No,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),49.21,2200.66,0,Pakistan-Synthetic
PK-04208,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),53.14,551.56,1,Pakistan-Synthetic
PK-04209,Female,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.93,986.53,1,Pakistan-Synthetic
PK-04210,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.83,365.56,0,Pakistan-Synthetic
PK-04211,Female,No,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),56.06,1899.82,0,Pakistan-Synthetic
PK-04212,Female,No,No,No,39,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),53.45,1988.51,0,Pakistan-Synthetic
PK-04213,Female,No,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,40.32,1117.46,0,Pakistan-Synthetic
PK-04214,Male,No,Yes,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),98.18,5260.59,0,Pakistan-Synthetic
PK-04215,Female,No,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,36.84,1114.52,0,Pakistan-Synthetic
PK-04216,Male,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.91,395.76,1,Pakistan-Synthetic
PK-04217,Female,No,No,Yes,23,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.42,1085.3,1,Pakistan-Synthetic
PK-04218,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.15,132.66,0,Pakistan-Synthetic
PK-04219,Male,No,Yes,Yes,46,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.59,2075.98,0,Pakistan-Synthetic
PK-04220,Female,No,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,96.16,4479.02,0,Pakistan-Synthetic
PK-04221,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.21,144.22,0,Pakistan-Synthetic
PK-04222,Male,No,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),31.76,835.72,1,Pakistan-Synthetic
PK-04223,Female,No,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),60.3,2196.99,0,Pakistan-Synthetic
PK-04224,Male,No,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),93.11,2665.84,0,Pakistan-Synthetic
PK-04225,Female,No,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.02,836.71,0,Pakistan-Synthetic
PK-04226,Male,No,Yes,No,12,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),59.57,748.5,1,Pakistan-Synthetic
PK-04227,Female,No,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,81.83,2120.58,1,Pakistan-Synthetic
PK-04228,Female,No,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.77,971.97,1,Pakistan-Synthetic
PK-04229,Female,Yes,Yes,No,28,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,27.83,790.37,0,Pakistan-Synthetic
PK-04230,Male,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,58.43,1668.74,1,Pakistan-Synthetic
PK-04231,Female,No,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,38.26,1176.0,0,Pakistan-Synthetic
PK-04232,Female,No,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.82,201.36,1,Pakistan-Synthetic
PK-04233,Male,No,Yes,Yes,0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,58.1,0.0,1,Pakistan-Synthetic
PK-04234,Male,No,No,Yes,36,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),63.94,2235.34,0,Pakistan-Synthetic
PK-04235,Male,No,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.68,410.73,1,Pakistan-Synthetic
PK-04236,Female,No,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.25,2601.44,0,Pakistan-Synthetic
PK-04237,Female,No,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.14,468.78,1,Pakistan-Synthetic
PK-04238,Male,No,Yes,No,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,23.33,887.6,0,Pakistan-Synthetic
PK-04239,Female,No,Yes,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.16,793.15,1,Pakistan-Synthetic
PK-04240,Male,No,Yes,Yes,19,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,19.33,363.52,0,Pakistan-Synthetic
PK-04241,Male,No,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,39.24,1577.9,1,Pakistan-Synthetic
PK-04242,Male,No,Yes,No,28,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,44.75,1234.4,0,Pakistan-Synthetic
PK-04243,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.08,187.93,1,Pakistan-Synthetic
PK-04244,Female,No,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),112.08,5595.47,0,Pakistan-Synthetic
PK-04245,Male,No,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,31.1,889.31,0,Pakistan-Synthetic
PK-04246,Male,No,Yes,Yes,59,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),52.17,3071.85,0,Pakistan-Synthetic
PK-04247,Female,No,Yes,Yes,35,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),62.33,2178.0,0,Pakistan-Synthetic
PK-04248,Male,No,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),34.51,128.47,1,Pakistan-Synthetic
PK-04249,Male,No,No,No,20,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),72.36,1404.07,0,Pakistan-Synthetic
PK-04250,Male,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.19,896.62,1,Pakistan-Synthetic
PK-04251,Male,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.11,369.0,1,Pakistan-Synthetic
PK-04252,Female,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.13,2142.47,1,Pakistan-Synthetic
PK-04253,Male,No,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),75.06,4108.84,0,Pakistan-Synthetic
PK-04254,Female,No,No,Yes,31,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.87,1319.99,0,Pakistan-Synthetic
PK-04255,Male,No,Yes,No,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.99,882.57,0,Pakistan-Synthetic
PK-04256,Female,No,No,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,46.21,551.97,1,Pakistan-Synthetic
PK-04257,Male,No,Yes,Yes,40,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),71.47,2709.33,0,Pakistan-Synthetic
PK-04258,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,87.82,5826.07,0,Pakistan-Synthetic
PK-04259,Male,No,Yes,Yes,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),100.53,4144.34,0,Pakistan-Synthetic
PK-04260,Male,No,Yes,Yes,68,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,42.4,2924.78,0,Pakistan-Synthetic
PK-04261,Female,No,Yes,No,19,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),74.37,1491.87,0,Pakistan-Synthetic
PK-04262,Male,No,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.97,1261.56,0,Pakistan-Synthetic
PK-04263,Male,No,No,No,72,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),36.51,2804.28,0,Pakistan-Synthetic
PK-04264,Male,No,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.74,480.43,1,Pakistan-Synthetic
PK-04265,Female,No,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),84.69,3134.55,0,Pakistan-Synthetic
PK-04266,Male,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,51.73,603.14,0,Pakistan-Synthetic
PK-04267,Female,No,Yes,No,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,54.47,1453.08,0,Pakistan-Synthetic
PK-04268,Male,No,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),48.07,1824.45,0,Pakistan-Synthetic
PK-04269,Female,No,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.89,1154.59,0,Pakistan-Synthetic
PK-04270,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.63,485.83,0,Pakistan-Synthetic
PK-04271,Male,No,No,No,18,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.25,1193.12,1,Pakistan-Synthetic
PK-04272,Male,No,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,61.71,826.38,1,Pakistan-Synthetic
PK-04273,Female,No,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.19,4567.83,1,Pakistan-Synthetic
PK-04274,Female,No,Yes,No,2,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,80.82,161.35,0,Pakistan-Synthetic
PK-04275,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.05,3021.38,0,Pakistan-Synthetic
PK-04276,Male,No,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.47,932.15,0,Pakistan-Synthetic
PK-04277,Female,No,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,39.39,465.54,0,Pakistan-Synthetic
PK-04278,Male,No,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,57.67,383.84,0,Pakistan-Synthetic
