CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Source
IN-02991,Female,No,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.87,3984.78,0,India-Synthetic
IN-02992,Male,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.74,407.36,0,India-Synthetic
IN-02993,Male,No,No,No,66,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,61.67,3980.72,0,India-Synthetic
IN-02994,Female,No,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,42.26,1521.64,0,India-Synthetic
IN-02995,Female,No,No,No,52,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,60.39,2977.84,0,India-Synthetic
IN-02996,Male,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.18,286.76,1,India-Synthetic
IN-02997,Female,No,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),89.0,3764.52,1,India-Synthetic
IN-02998,Male,No,Yes,No,28,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.09,1501.42,0,India-Synthetic
IN-02999,Female,No,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),69.91,749.65,0,India-Synthetic
IN-03000,Male,No,No,Yes,46,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.29,2757.31,0,India-Synthetic
IN-03001,Male,No,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),77.01,376.46,0,India-Synthetic
IN-03002,Male,No,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.71,1044.39,0,India-Synthetic
IN-03003,Female,No,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),67.5,2022.9,0,India-Synthetic
IN-03004,Male,No,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,86.22,5534.4,0,India-Synthetic
IN-03005,Female,No,No,No,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.81,699.3,0,India-Synthetic
IN-03006,Male,No,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.7,920.04,0,India-Synthetic
IN-03007,Male,No,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,93.18,4093.11,0,India-Synthetic
IN-03008,Male,No,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),69.47,890.41,1,India-Synthetic
IN-03009,Male,No,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),86.28,4104.72,0,India-Synthetic
IN-03010,Male,Yes,Yes,Yes,31,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75.12,2268.26,0,India-Synthetic
IN-03011,Female,No,No,No,52,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.23,3861.86,1,India-Synthetic
IN-03012,Male,No,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.3,7157.98,0,India-Synthetic
IN-03013,Male,No,No,No,4,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.58,163.79,0,India-Synthetic
IN-03014,Male,No,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,113.23,6312.51,0,India-Synthetic
IN-03015,Male,No,Yes,Yes,26,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,35.79,937.96,1,India-Synthetic
IN-03016,Female,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.9,665.06,0,India-Synthetic
IN-03017,Female,No,Yes,No,16,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,44.53,737.36,1,India-Synthetic
IN-03018,Male,No,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.74,250.3,1,India-Synthetic
IN-03019,Male,No,Yes,No,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.13,656.02,0,India-Synthetic
IN-03020,Male,No,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,27.21,246.62,1,India-Synthetic
IN-03021,Male,No,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),50.87,1810.75,0,India-Synthetic
IN-03022,Female,Yes,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),95.06,4113.43,1,India-Synthetic
IN-03023,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.35,120.14,1,India-Synthetic
IN-03024,Male,No,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.9,2814.64,0,India-Synthetic
IN-03025,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.45,207.91,1,India-Synthetic
IN-03026,Female,No,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,79.76,2850.25,1,India-Synthetic
IN-03027,Male,No,No,No,10,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.01,572.97,0,India-Synthetic
IN-03028,Female,No,No,Yes,41,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,107.9,4367.33,0,India-Synthetic
IN-03029,Female,No,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.9,153.78,0,India-Synthetic
IN-03030,Male,No,Yes,Yes,17,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),67.86,1104.49,1,India-Synthetic
IN-03031,Male,No,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,68.57,978.22,0,India-Synthetic
IN-03032,Female,Yes,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.77,688.63,1,India-Synthetic
IN-03033,Male,No,No,Yes,21,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,48.38,1034.35,0,India-Synthetic
IN-03034,Female,Yes,Yes,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,29.31,651.93,0,India-Synthetic
IN-03035,Male,No,No,No,15,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,45.1,692.71,1,India-Synthetic
IN-03036,Male,No,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.79,4619.03,0,India-Synthetic
IN-03037,Male,No,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,107.82,4463.11,0,India-Synthetic
IN-03038,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.81,209.53,1,India-Synthetic
IN-03039,Male,No,No,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,38.42,1348.71,0,India-Synthetic
IN-03040,Male,Yes,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.65,1120.85,1,India-Synthetic
IN-03041,Female,No,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.33,1111.3,0,India-Synthetic
IN-03042,Male,Yes,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,67.01,2029.61,0,India-Synthetic
IN-03043,Male,No,Yes,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),34.16,66.73,0,India-Synthetic
IN-03044,Female,No,No,No,16,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,55.32,888.79,0,India-Synthetic
IN-03045,Female,No,No,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),98.26,5335.93,1,India-Synthetic
IN-03046,Male,No,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,42.59,1019.69,0,India-Synthetic
IN-03047,Female,No,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),41.52,438.63,1,India-Synthetic
IN-03048,Female,Yes,Yes,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.95,2258.31,0,India-Synthetic
IN-03049,Male,No,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,67.07,3809.79,0,India-Synthetic
IN-03050,Female,No,Yes,Yes,45,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,44.27,1989.23,0,India-Synthetic
IN-03051,Male,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.96,5361.67,0,India-Synthetic
IN-03052,Male,No,No,No,4,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,45.38,183.39,1,India-Synthetic
IN-03053,Male,No,Yes,No,39,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.25,2704.56,1,India-Synthetic
IN-03054,Male,No,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.49,84.1,1,India-Synthetic
IN-03055,Female,No,No,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,25.9,233.98,1,India-Synthetic
IN-03056,Female,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.23,875.0,1,India-Synthetic
IN-03057,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,40.55,243.28,0,India-Synthetic
IN-03058,Female,No,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,54.86,560.03,1,India-Synthetic
IN-03059,Female,No,Yes,No,64,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,111.48,7428.43,0,India-Synthetic
IN-03060,Male,No,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,51.87,1641.51,0,India-Synthetic
IN-03061,Male,No,No,Yes,25,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,73.39,1866.79,0,India-Synthetic
IN-03062,Male,No,No,Yes,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,34.85,1032.93,1,India-Synthetic
IN-03063,Male,No,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,41.29,1848.08,0,India-Synthetic
IN-03064,Female,No,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,63.44,1891.84,0,India-Synthetic
IN-03065,Female,No,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,45.63,470.25,1,India-Synthetic
IN-03066,Female,No,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),103.48,5889.38,0,India-Synthetic
IN-03067,Male,No,Yes,Yes,33,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,40.38,1313.51,1,India-Synthetic
IN-03068,Female,No,No,No,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,30.71,361.57,0,India-Synthetic
IN-03069,Male,No,No,Yes,17,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.31,755.92,0,India-Synthetic
IN-03070,Female,No,Yes,No,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,56.12,3139.98,0,India-Synthetic
IN-03071,Male,No,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,62.81,0.0,1,India-Synthetic
IN-03072,Male,No,No,No,31,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,56.25,1779.78,0,India-Synthetic
IN-03073,Female,No,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,52.58,3155.95,0,India-Synthetic
IN-03074,Female,No,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,67.68,2406.7,0,India-Synthetic
IN-03075,Male,No,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.95,2805.51,0,India-Synthetic
IN-03076,Male,No,No,Yes,42,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.81,3469.78,1,India-Synthetic
IN-03077,Male,No,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,97.27,2684.08,0,India-Synthetic
IN-03078,Female,No,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.33,954.52,1,India-Synthetic
IN-03079,Female,No,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),66.69,1526.92,0,India-Synthetic
IN-03080,Male,Yes,No,No,50,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,40.22,2125.71,1,India-Synthetic
IN-03081,Male,No,No,Yes,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),110.52,4231.86,0,India-Synthetic
IN-03082,Male,No,No,No,45,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,80.87,3590.5,1,India-Synthetic
IN-03083,Female,No,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,65.96,919.28,1,India-Synthetic
IN-03084,Female,No,No,Yes,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,57.15,1241.89,1,India-Synthetic
IN-03085,Male,No,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,101.95,3506.31,0,India-Synthetic
IN-03086,Female,No,No,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,60.15,181.63,0,India-Synthetic
IN-03087,Male,No,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,78.53,540.21,0,India-Synthetic
IN-03088,Female,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,76.87,2726.2,1,India-Synthetic
IN-03089,Female,No,Yes,No,20,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,76.03,1549.21,1,India-Synthetic
IN-03090,Female,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,48.7,397.29,1,India-Synthetic
IN-03091,Male,No,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.39,500.33,1,India-Synthetic
IN-03092,Female,No,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.73,679.37,0,India-Synthetic
IN-03093,Female,No,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),32.27,639.1,0,India-Synthetic
IN-03094,Female,No,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.13,616.05,0,India-Synthetic
IN-03095,Male,No,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.33,731.41,0,India-Synthetic
IN-03096,Male,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.06,463.62,0,India-Synthetic
IN-03097,Male,No,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,37.88,770.41,1,India-Synthetic
IN-03098,Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.75,963.67,1,India-Synthetic
IN-03099,Male,No,No,No,21,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),36.17,767.76,0,India-Synthetic
IN-03100,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),35.38,68.28,1,India-Synthetic
IN-03101,Female,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,47.53,46.85,0,India-Synthetic
IN-03102,Male,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,51.16,759.31,1,India-Synthetic
IN-03103,Female,No,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,71.83,2887.34,0,India-Synthetic
IN-03104,Male,No,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.58,256.82,0,India-Synthetic
IN-03105,Female,Yes,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.9,2529.2,1,India-Synthetic
IN-03106,Female,No,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),72.46,3804.96,0,India-Synthetic
IN-03107,Male,No,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.21,389.83,1,India-Synthetic
IN-03108,Male,No,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.74,816.68,1,India-Synthetic
IN-03109,Male,Yes,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),47.28,3052.08,0,India-Synthetic
IN-03110,Female,No,No,Yes,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.23,534.45,0,India-Synthetic
IN-03111,Female,No,No,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,20.19,413.38,1,India-Synthetic
IN-03112,Male,No,Yes,No,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50.33,938.18,0,India-Synthetic
IN-03113,Female,No,Yes,No,45,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,56.84,2753.07,0,India-Synthetic
IN-03114,Male,No,Yes,Yes,34,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,55.91,1866.4,0,India-Synthetic
IN-03115,Female,No,No,Yes,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,25.82,568.57,0,India-Synthetic
IN-03116,Female,No,Yes,Yes,39,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,69.9,2685.62,0,India-Synthetic
IN-03117,Male,Yes,Yes,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,93.29,5604.14,0,India-Synthetic
IN-03118,Female,No,Yes,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),42.8,1732.47,0,India-Synthetic
IN-03119,Male,No,No,No,18,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),95.37,1702.02,0,India-Synthetic
IN-03120,Male,No,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,47.89,530.52,1,India-Synthetic
IN-03121,Female,No,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,58.69,1202.66,1,India-Synthetic
IN-03122,Female,No,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),87.57,4412.24,0,India-Synthetic
IN-03123,Male,No,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.62,418.77,0,India-Synthetic
IN-03124,Female,No,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,54.33,2690.31,0,India-Synthetic
IN-03125,Female,No,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,47.75,319.93,0,India-Synthetic
IN-03126,Male,No,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),66.05,2402.27,0,India-Synthetic
IN-03127,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),114.37,6386.78,0,India-Synthetic
IN-03128,Male,No,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),66.82,3408.42,0,India-Synthetic
IN-03129,Female,No,Yes,Yes,18,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),55.42,928.52,1,India-Synthetic
IN-03130,Male,No,No,No,5,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.47,275.67,1,India-Synthetic
IN-03131,Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.87,710.93,0,India-Synthetic
IN-03132,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.86,110.58,0,India-Synthetic
IN-03133,Male,No,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,52.62,1976.85,1,India-Synthetic
IN-03134,Male,No,No,Yes,22,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),72.95,1692.97,1,India-Synthetic
IN-03135,Male,No,No,Yes,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,39.05,682.44,0,India-Synthetic
IN-03136,Male,No,No,No,56,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.18,5633.6,0,India-Synthetic
IN-03137,Male,No,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.88,720.9,1,India-Synthetic
IN-03138,Female,Yes,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,60.42,2223.53,0,India-Synthetic
IN-03139,Male,No,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),91.11,1411.24,0,India-Synthetic
IN-03140,Female,No,Yes,No,45,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.29,4055.07,0,India-Synthetic
IN-03141,Male,No,Yes,Yes,32,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),37.54,1184.86,0,India-Synthetic
IN-03142,Female,No,No,No,21,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,48.27,1021.48,0,India-Synthetic
IN-03143,Female,No,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),61.4,1861.34,0,India-Synthetic
IN-03144,Female,No,No,No,27,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.02,769.86,0,India-Synthetic
IN-03145,Male,No,No,Yes,44,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.33,2800.65,0,India-Synthetic
IN-03146,Female,No,No,Yes,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.69,901.35,1,India-Synthetic
IN-03147,Female,No,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.15,1152.22,0,India-Synthetic
IN-03148,Male,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),67.11,1274.22,0,India-Synthetic
IN-03149,Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.98,695.74,1,India-Synthetic
IN-03150,Female,No,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,78.31,4522.26,1,India-Synthetic
IN-03151,Male,No,No,No,21,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,45.43,957.99,1,India-Synthetic
IN-03152,Female,No,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),78.97,2159.36,0,India-Synthetic
IN-03153,Male,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.37,2681.02,1,India-Synthetic
IN-03154,Female,No,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.06,976.15,1,India-Synthetic
