CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Source
PK-06770,Male,No,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,25.72,605.18,0,Pakistan-Synthetic
PK-06771,Female,No,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,78.38,3650.13,0,Pakistan-Synthetic
PK-06772,Male,No,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,53.25,2215.05,0,Pakistan-Synthetic
PK-06773,Male,No,No,Yes,55,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,29.29,1646.82,0,Pakistan-Synthetic
PK-06774,Male,No,Yes,No,27,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,26.98,724.41,0,Pakistan-Synthetic
PK-06775,Female,No,No,Yes,2,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),45.55,90.98,0,Pakistan-Synthetic
PK-06776,Female,No,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.82,395.62,1,Pakistan-Synthetic
PK-06777,Female,No,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),91.19,4649.82,0,Pakistan-Synthetic
PK-06778,Male,No,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),97.87,4291.11,0,Pakistan-Synthetic
PK-06779,Female,No,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.62,1962.44,0,Pakistan-Synthetic
PK-06780,Female,No,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,77.0,1908.13,0,Pakistan-Synthetic
PK-06781,Male,No,Yes,Yes,30,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,85.27,2639.63,0,Pakistan-Synthetic
PK-06782,Female,No,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,53.37,435.8,1,Pakistan-Synthetic
PK-06783,Female,Yes,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),108.0,5530.13,0,Pakistan-Synthetic
PK-06784,Female,No,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),49.62,1324.71,0,Pakistan-Synthetic
PK-06785,Male,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.92,419.69,1,Pakistan-Synthetic
PK-06786,Female,No,Yes,Yes,29,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.46,1329.79,0,Pakistan-Synthetic
PK-06787,Female,No,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,117.29,7844.51,0,Pakistan-Synthetic
PK-06788,Female,No,No,Yes,37,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,41.93,1524.93,1,Pakistan-Synthetic
PK-06789,Female,No,No,Yes,38,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.33,757.11,1,Pakistan-Synthetic
PK-06790,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),91.23,6603.94,0,Pakistan-Synthetic
PK-06791,Female,Yes,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.27,1010.89,1,Pakistan-Synthetic
PK-06792,Male,Yes,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),77.37,2553.72,0,Pakistan-Synthetic
PK-06793,Male,Yes,No,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),67.19,202.41,1,Pakistan-Synthetic
PK-06794,Male,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,41.48,212.72,0,Pakistan-Synthetic
PK-06795,Female,Yes,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.21,2599.17,0,Pakistan-Synthetic
PK-06796,Female,Yes,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),43.37,1298.43,0,Pakistan-Synthetic
PK-06797,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.7,5908.57,0,Pakistan-Synthetic
PK-06798,Male,No,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,45.77,1574.21,0,Pakistan-Synthetic
PK-06799,Female,No,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),62.02,2323.21,0,Pakistan-Synthetic
PK-06800,Male,No,No,No,21,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,68.31,1450.04,1,Pakistan-Synthetic
PK-06801,Male,No,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),69.5,744.85,1,Pakistan-Synthetic
PK-06802,Male,No,Yes,No,32,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),46.78,1498.8,0,Pakistan-Synthetic
PK-06803,Female,No,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),80.09,3807.68,0,Pakistan-Synthetic
PK-06804,Male,No,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.42,4595.54,0,Pakistan-Synthetic
PK-06805,Female,No,Yes,No,25,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,48.16,1232.74,0,Pakistan-Synthetic
PK-06806,Male,No,Yes,No,14,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.37,987.18,0,Pakistan-Synthetic
PK-06807,Male,No,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),82.73,2811.87,0,Pakistan-Synthetic
PK-06808,Female,No,Yes,No,48,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),77.95,3698.9,0,Pakistan-Synthetic
PK-06809,Female,No,No,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),46.48,785.26,1,Pakistan-Synthetic
PK-06810,Male,No,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.08,5184.04,0,Pakistan-Synthetic
PK-06811,Male,No,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),56.18,1465.23,1,Pakistan-Synthetic
PK-06812,Female,No,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.2,1116.67,1,Pakistan-Synthetic
PK-06813,Male,No,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),52.28,2376.12,0,Pakistan-Synthetic
PK-06814,Male,No,Yes,No,67,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,89.24,5995.25,0,Pakistan-Synthetic
PK-06815,Male,No,No,Yes,13,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),33.89,442.57,0,Pakistan-Synthetic
PK-06816,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,43.16,1629.74,0,Pakistan-Synthetic
PK-06817,Male,Yes,Yes,Yes,44,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,43.47,2052.57,0,Pakistan-Synthetic
PK-06818,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.62,452.7,1,Pakistan-Synthetic
PK-06819,Female,No,Yes,No,36,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,59.2,2038.33,0,Pakistan-Synthetic
PK-06820,Male,No,No,No,1,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.55,61.46,1,Pakistan-Synthetic
PK-06821,Female,No,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,40.0,1179.91,0,Pakistan-Synthetic
PK-06822,Female,No,No,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.34,1925.69,1,Pakistan-Synthetic
PK-06823,Male,No,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.83,969.06,0,Pakistan-Synthetic
PK-06824,Female,No,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),67.08,2590.96,0,Pakistan-Synthetic
PK-06825,Female,No,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.2,871.96,0,Pakistan-Synthetic
PK-06826,Male,No,No,Yes,44,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.1,1842.18,1,Pakistan-Synthetic
PK-06827,Male,Yes,No,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,53.54,1155.54,0,Pakistan-Synthetic
PK-06828,Male,No,No,No,42,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,65.85,2763.13,0,Pakistan-Synthetic
PK-06829,Female,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,57.51,2216.82,0,Pakistan-Synthetic
PK-06830,Female,No,No,Yes,48,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,90.62,4387.22,0,Pakistan-Synthetic
PK-06831,Female,No,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),50.27,420.72,0,Pakistan-Synthetic
PK-06832,Male,No,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),82.78,4502.27,0,Pakistan-Synthetic
PK-06833,Female,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,24.11,480.79,0,Pakistan-Synthetic
PK-06834,Male,No,Yes,No,9,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,22.04,200.52,1,Pakistan-Synthetic
PK-06835,Female,No,Yes,No,14,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,50.21,692.57,1,Pakistan-Synthetic
PK-06836,Male,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.89,273.71,0,Pakistan-Synthetic
PK-06837,Male,No,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.06,603.34,0,Pakistan-Synthetic
PK-06838,Female,No,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),46.65,1198.88,0,Pakistan-Synthetic
PK-06839,Male,No,No,No,35,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.66,1848.17,1,Pakistan-Synthetic
PK-06840,Male,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),41.25,445.55,1,Pakistan-Synthetic
PK-06841,Male,Yes,No,No,42,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),47.75,1986.47,0,Pakistan-Synthetic
PK-06842,Female,No,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),89.76,2595.38,0,Pakistan-Synthetic
PK-06843,Female,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,40.57,806.49,0,Pakistan-Synthetic
PK-06844,Female,No,Yes,Yes,15,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,56.9,901.73,0,Pakistan-Synthetic
PK-06845,Female,Yes,Yes,Yes,39,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,32.37,1274.64,0,Pakistan-Synthetic
PK-06846,Male,No,No,Yes,59,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),71.65,4169.26,0,Pakistan-Synthetic
PK-06847,Female,No,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.62,693.74,1,Pakistan-Synthetic
PK-06848,Male,No,Yes,No,44,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,58.64,2509.62,0,Pakistan-Synthetic
PK-06849,Female,No,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),63.28,2644.92,0,Pakistan-Synthetic
PK-06850,Male,No,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,51.14,2085.25,0,Pakistan-Synthetic
PK-06851,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.3,1654.19,1,Pakistan-Synthetic
PK-06852,Male,No,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.97,446.59,0,Pakistan-Synthetic
PK-06853,Male,No,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,75.09,1391.59,0,Pakistan-Synthetic
PK-06854,Male,No,Yes,Yes,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,113.22,3777.78,0,Pakistan-Synthetic
PK-06855,Female,No,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.82,1625.54,1,Pakistan-Synthetic
PK-06856,Male,No,No,No,44,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),32.29,1388.27,0,Pakistan-Synthetic
PK-06857,Female,No,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),35.21,919.25,0,Pakistan-Synthetic
PK-06858,Female,No,No,No,33,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,27.97,933.25,0,Pakistan-Synthetic
PK-06859,Male,No,Yes,Yes,28,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),54.76,1548.97,0,Pakistan-Synthetic
PK-06860,Male,No,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,97.86,6619.97,0,Pakistan-Synthetic
PK-06861,Female,No,No,Yes,45,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,57.82,2484.92,0,Pakistan-Synthetic
PK-06862,Female,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,46.78,1123.73,0,Pakistan-Synthetic
PK-06863,Female,No,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.79,1807.06,0,Pakistan-Synthetic
PK-06864,Female,No,Yes,No,31,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.49,2687.79,1,Pakistan-Synthetic
PK-06865,Female,No,Yes,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.86,476.71,1,Pakistan-Synthetic
PK-06866,Male,No,No,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.44,1010.62,1,Pakistan-Synthetic
PK-06867,Male,No,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,48.48,1325.42,0,Pakistan-Synthetic
PK-06868,Male,No,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),57.33,269.68,0,Pakistan-Synthetic
PK-06869,Male,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.79,836.1,1,Pakistan-Synthetic
PK-06870,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,52.5,500.31,1,Pakistan-Synthetic
PK-06871,Male,No,No,Yes,58,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),115.65,7100.29,0,Pakistan-Synthetic
PK-06872,Female,No,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.27,525.63,0,Pakistan-Synthetic
PK-06873,Male,No,No,Yes,14,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.9,838.23,0,Pakistan-Synthetic
PK-06874,Male,No,No,Yes,44,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,36.82,1591.95,0,Pakistan-Synthetic
PK-06875,Male,No,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.03,213.55,1,Pakistan-Synthetic
PK-06876,Male,No,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),108.28,6908.1,0,Pakistan-Synthetic
PK-06877,Female,No,No,Yes,34,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.36,2261.68,1,Pakistan-Synthetic
PK-06878,Female,No,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.18,998.74,0,Pakistan-Synthetic
PK-06879,Male,Yes,Yes,Yes,44,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),73.79,3213.89,0,Pakistan-Synthetic
PK-06880,Male,No,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,85.64,6035.12,0,Pakistan-Synthetic
PK-06881,Male,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,52.44,793.2,1,Pakistan-Synthetic
PK-06882,Female,No,Yes,Yes,56,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),57.77,3425.27,0,Pakistan-Synthetic
PK-06883,Male,No,Yes,No,63,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),112.62,6758.68,0,Pakistan-Synthetic
PK-06884,Female,No,No,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),44.35,1609.05,0,Pakistan-Synthetic
PK-06885,Male,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,60.04,3590.96,0,Pakistan-Synthetic
PK-06886,Male,No,No,No,16,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,47.56,754.9,1,Pakistan-Synthetic
PK-06887,Female,No,No,Yes,13,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,41.95,550.96,1,Pakistan-Synthetic
PK-06888,Male,No,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,63.09,2202.11,0,Pakistan-Synthetic
PK-06889,Female,No,Yes,No,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.28,1093.99,1,Pakistan-Synthetic
PK-06890,Male,No,No,No,13,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,50.27,637.63,0,Pakistan-Synthetic
PK-06891,Female,No,Yes,No,52,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,100.95,4947.73,0,Pakistan-Synthetic
PK-06892,Male,No,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Mailed check,31.89,1452.66,0,Pakistan-Synthetic
PK-06893,Female,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),106.98,6061.28,0,Pakistan-Synthetic
PK-06894,Female,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.3,1022.26,0,Pakistan-Synthetic
PK-06895,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.0,437.79,1,Pakistan-Synthetic
PK-06896,Male,No,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.5,458.46,1,Pakistan-Synthetic
PK-06897,Male,No,No,Yes,19,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),53.87,1020.5,1,Pakistan-Synthetic
PK-06898,Male,No,No,No,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.63,1595.07,1,Pakistan-Synthetic
PK-06899,Male,No,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.33,1022.89,1,Pakistan-Synthetic
PK-06900,Male,No,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),29.17,28.67,0,Pakistan-Synthetic
PK-06901,Male,No,No,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),64.64,2274.22,0,Pakistan-Synthetic
PK-06902,Male,No,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),31.79,282.62,1,Pakistan-Synthetic
PK-06903,Female,No,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.26,871.32,1,Pakistan-Synthetic
PK-06904,Male,No,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,69.46,3439.01,1,Pakistan-Synthetic
PK-06905,Male,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,58.96,2664.01,1,Pakistan-Synthetic
PK-06906,Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,56.27,752.33,0,Pakistan-Synthetic
PK-06907,Male,No,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.47,916.14,0,Pakistan-Synthetic
PK-06908,Male,No,No,Yes,28,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,35.05,988.74,0,Pakistan-Synthetic
PK-06909,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.7,589.11,1,Pakistan-Synthetic
PK-06910,Male,No,Yes,Yes,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.15,1022.66,1,Pakistan-Synthetic
PK-06911,Male,No,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,92.1,4906.63,0,Pakistan-Synthetic
PK-06912,Male,No,No,No,8,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,30.96,244.65,1,Pakistan-Synthetic
PK-06913,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.35,43.63,1,Pakistan-Synthetic
PK-06914,Male,No,Yes,Yes,43,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,47.05,1978.12,0,Pakistan-Synthetic
PK-06915,Female,No,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.97,1763.62,0,Pakistan-Synthetic
PK-06916,Male,No,Yes,No,58,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),90.22,5032.12,0,Pakistan-Synthetic
PK-06917,Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.41,1107.21,1,Pakistan-Synthetic
PK-06918,Male,No,Yes,No,50,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,101.04,5010.27,0,Pakistan-Synthetic
PK-06919,Male,No,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.83,1094.79,1,Pakistan-Synthetic
PK-06920,Male,No,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,81.6,3158.65,0,Pakistan-Synthetic
PK-06921,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,86.87,3528.15,0,Pakistan-Synthetic
PK-06922,Female,Yes,No,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,63.41,0.0,1,Pakistan-Synthetic
PK-06923,Female,No,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,83.07,3676.85,0,Pakistan-Synthetic
PK-06924,Male,No,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),54.68,2229.34,0,Pakistan-Synthetic
PK-06925,Female,No,No,No,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.2,7905.61,0,Pakistan-Synthetic
